station,valid,vsby,wxcodes,drct,sknt,metar
WABB,2023-12-09 12:00,6.21,M,310.00,4.00,WABB 091200Z 31004KT 140V310 9999 SCT018 BKN100 28/26 Q1009 NOSIG
WABB,2023-12-09 12:30,6.21,M,320.00,6.00,WABB 091230Z 32006KT 130V320 9999 SCT018 OVC100 28/26 Q1009 NOSIG
WABB,2023-12-09 13:00,6.21,M,300.00,12.00,WABB 091300Z 30012KT 100V300 9999 SCT018 OVC100 28/26 Q1009 NOSIG
WABB,2023-12-09 13:30,4.35,-SHRA,300.00,14.00,WABB 091330Z 30014KT 110V300 7000 -SHRA FEW017CB BKN018 25/24 Q1009 TEMPO -RA RMK CB AT S
WABB,2023-12-09 14:00,4.35,-RA,300.00,6.00,WABB 091400Z 30006KT 120V300 7000 -RA FEW017CB BKN018 25/24 Q1009 RESHRA TEMPO -RA RMK CB AT S
WABB,2023-12-09 14:30,4.35,-RA,280.00,3.00,WABB 091430Z 28003KT 100V280 7000 -RA BKN018 OVC100 25/25 Q1009 TEMPO -RA
WABB,2023-12-09 15:00,4.97,-RA,300.00,4.00,WABB 091500Z 30004KT 120V300 8000 -RA BKN018 OVC100 25/25 Q1008 NOSIG
WABB,2023-12-09 15:30,5.59,M,290.00,8.00,WABB 091530Z 29008KT 110V290 9000 SCT018 OVC100 26/25 Q1008 RERA NOSIG
WABB,2023-12-09 16:00,5.59,M,300.00,4.00,WABB 091600Z 30004KT 120V300 9000 SCT018 OVC100 26/25 Q1008 NOSIG
WABB,2023-12-09 16:30,5.59,-RA,290.00,4.00,WABB 091630Z 29004KT 120V290 9000 -RA SCT018 OVC100 26/25 Q1007 NOSIG
WABB,2023-12-09 17:00,5.59,-RA,330.00,3.00,WABB 091700Z 33003KT 150V330 9000 -RA SCT018 OVC100 26/25 Q1007 NOSIG
WABB,2023-12-09 17:30,5.59,-RA,320.00,4.00,WABB 091730Z 32004KT 160V320 9000 -RA SCT018 OVC100 25/24 Q1006 NOSIG
WABB,2023-12-09 18:00,6.21,M,330.00,7.00,WABB 091800Z 33007KT 150V330 9999 SCT018 BKN100 25/24 Q1006 RERA NOSIG
WABB,2023-12-09 18:30,6.21,M,300.00,3.00,WABB 091830Z 30003KT 130V300 9999 SCT018 BKN100 25/24 Q1006 NOSIG
WABB,2023-12-09 19:00,6.21,M,M,2.00,WABB 091900Z VRB02KT 9999 SCT018 BKN100 26/25 Q1007 NOSIG
WABB,2023-12-09 19:30,6.21,M,M,2.00,WABB 091930Z VRB02KT 9999 SCT018 BKN100 26/25 Q1007 NOSIG
WABB,2023-12-09 20:00,4.35,-RA,290.00,9.00,WABB 092000Z 29009KT 130V290 7000 -RA BKN018 OVC100 26/25 Q1007 TEMPO -RA
WABB,2023-12-09 20:30,4.97,-RA,290.00,4.00,WABB 092030Z 29004KT 100V290 8000 -RA BKN018 OVC100 26/24 Q1008 NOSIG
WABB,2023-12-09 21:00,4.35,-RA,350.00,5.00,WABB 092100Z 35005KT 170V350 7000 -RA BKN018 OVC100 25/25 Q1008 TEMPO -RA
WABB,2023-12-09 21:30,4.35,-RA,230.00,3.00,WABB 092130Z 23003KT 050V230 7000 -RA BKN018 OVC100 26/25 Q1009 TEMPO -RA
WABB,2023-12-09 22:00,1.86,SHRA,250.00,8.00,WABB 092200Z 25008KT 060V250 3000 SHRA FEW017CB BKN018 24/24 Q1009 TEMPO -RA RMK CB AT SW
WABB,2023-12-09 22:30,3.11,RA,270.00,7.00,WABB 092230Z 27007KT 080V270 5000 RA FEW017CB BKN018 25/25 Q1009 RESHRA TEMPO -RA RMK CB AT SW
WABB,2023-12-09 23:00,4.35,-RA,280.00,6.00,WABB 092300Z 28006KT 090V280 7000 -RA BKN018 OVC100 26/25 Q1009 TEMPO -RA
WABB,2023-12-09 23:30,4.35,-RA,250.00,7.00,WABB 092330Z 25007KT 080V250 7000 -RA BKN018 OVC100 27/25 Q1009 TEMPO -RA
WABB,2023-12-10 00:00,4.35,-RA,250.00,10.00,WABB 100000Z 25010KT 090V250 7000 -RA BKN018 OVC100 28/26 Q1009 TEMPO -RA
WABB,2023-12-10 00:30,4.35,-RA,270.00,12.00,WABB 100030Z 27012KT 080V270 7000 -RA BKN018 OVC100 26/25 Q1009 TEMPO -RA
WABB,2023-12-10 01:00,5.59,M,270.00,9.00,WABB 100100Z 27009KT 110V270 9000 SCT018 OVC100 27/25 Q1009 RERA NOSIG
WABB,2023-12-10 01:30,5.59,M,260.00,9.00,WABB 100130Z 26009KT 080V260 9000 SCT018 OVC100 28/25 Q1008 NOSIG
WABB,2023-12-10 02:00,5.59,M,280.00,9.00,WABB 100200Z 28009KT 090V280 9000 SCT018 OVC100 29/25 Q1008 NOSIG
WABB,2023-12-10 02:30,6.21,M,240.00,6.00,WABB 100230Z 24006KT 080V240 9999 SCT018 OVC100 29/25 Q1008 NOSIG
WABB,2023-12-10 03:00,6.21,M,260.00,7.00,WABB 100300Z 26007KT 070V260 9999 SCT018 OVC100 29/25 Q1007 NOSIG
WABB,2023-12-10 03:30,6.21,M,240.00,7.00,WABB 100330Z 24007KT 070V240 9999 SCT018 OVC100 30/26 Q1007 NOSIG
WABB,2023-12-10 04:00,6.21,M,250.00,9.00,WABB 100400Z 25009KT 070V250 9999 SCT018 OVC100 30/26 Q1007 NOSIG
WABB,2023-12-10 04:30,6.21,M,240.00,8.00,WABB 100430Z 24008KT 060V240 9999 SCT018 OVC100 30/26 Q1006 NOSIG
WABB,2023-12-10 05:00,6.21,M,230.00,13.00,WABB 100500Z 23013KT 050V230 9999 SCT018 OVC100 29/26 Q1006 NOSIG
WABB,2023-12-10 05:30,6.21,M,260.00,8.00,WABB 100530Z 26008KT 060V260 9999 SCT018 OVC100 30/26 Q1005 NOSIG
WABB,2023-12-10 06:00,6.21,M,240.00,9.00,WABB 100600Z 24009KT 070V240 9999 SCT018 OVC100 29/26 Q1005 NOSIG
WABB,2023-12-10 06:30,6.21,M,250.00,9.00,WABB 100630Z 25009KT 070V250 9999 SCT018 OVC100 29/26 Q1005 NOSIG
WABB,2023-12-10 07:00,6.21,M,260.00,9.00,WABB 100700Z 26009KT 080V260 9999 SCT018 OVC100 29/25 Q1005 NOSIG
WABB,2023-12-10 07:30,6.21,M,230.00,8.00,WABB 100730Z 23008KT 070V230 9999 SCT018 OVC100 29/26 Q1005 NOSIG
WABB,2023-12-10 08:00,6.21,M,280.00,7.00,WABB 100800Z 28007KT 080V280 9999 SCT018 OVC100 29/25 Q1005 NOSIG
WABB,2023-12-10 08:30,6.21,M,270.00,7.00,WABB 100830Z 27007KT 080V270 9999 SCT018 BKN100 29/25 Q1005 NOSIG
WABB,2023-12-10 09:00,6.21,M,280.00,9.00,WABB 100900Z 28009KT 080V280 9999 SCT018 BKN100 29/26 Q1006 NOSIG
WABB,2023-12-10 09:30,6.21,M,260.00,8.00,WABB 100930Z 26008KT 090V260 9999 SCT018 SCT100 28/25 Q1006 NOSIG
WABB,2023-12-10 10:00,6.21,M,280.00,5.00,WABB 101000Z 28005KT 100V280 9999 SCT018 SCT100 28/25 Q1007 NOSIG
WABB,2023-12-10 10:30,6.21,M,M,2.00,WABB 101030Z VRB02KT 9999 FEW018 SCT100 28/26 Q1007 NOSIG
WABB,2023-12-10 11:00,6.21,M,300.00,4.00,WABB 101100Z 30004KT 130V300 9999 FEW018 SCT100 27/26 Q1008 NOSIG
WABB,2023-12-10 11:30,6.21,M,300.00,3.00,WABB 101130Z 30003KT 120V300 9999 FEW018 SCT100 27/25 Q1008 NOSIG
WABB,2023-12-10 12:00,6.21,M,340.00,3.00,WABB 101200Z 34003KT 150V340 9999 FEW018 SCT100 27/25 Q1008 NOSIG
WABB,2023-12-10 12:30,6.21,M,330.00,3.00,WABB 101230Z 33003KT 150V330 9999 FEW018 SCT100 27/25 Q1008 NOSIG
WABB,2023-12-10 13:00,6.21,M,300.00,3.00,WABB 101300Z 30003KT 120V300 9999 FEW018 SCT100 26/25 Q1008 NOSIG
WABB,2023-12-10 13:30,6.21,M,330.00,5.00,WABB 101330Z 33005KT 150V330 9999 FEW018 SCT100 27/25 Q1008 NOSIG
WABB,2023-12-10 14:00,6.21,M,330.00,4.00,WABB 101400Z 33004KT 150V330 9999 FEW018 SCT100 27/25 Q1008 NOSIG
WABB,2023-12-10 14:30,6.21,M,330.00,3.00,WABB 101430Z 33003KT 150V330 9999 FEW018 SCT100 27/25 Q1007 NOSIG
WABB,2023-12-10 15:00,6.21,M,320.00,3.00,WABB 101500Z 32003KT 140V320 9999 FEW018 SCT100 27/25 Q1007 NOSIG
WABB,2023-12-10 15:30,6.21,M,310.00,5.00,WABB 101530Z 31005KT 140V310 9999 FEW018 SCT100 27/25 Q1007 NOSIG
WABB,2023-12-10 16:00,6.21,M,330.00,4.00,WABB 101600Z 33004KT 140V330 9999 FEW018 SCT100 27/25 Q1007 NOSIG
WABB,2023-12-10 16:30,6.21,M,330.00,4.00,WABB 101630Z 33004KT 150V330 9999 FEW018 SCT100 26/25 Q1006 NOSIG
WABB,2023-12-10 17:00,6.21,M,310.00,3.00,WABB 101700Z 31003KT 140V310 9999 FEW018 SCT100 26/25 Q1006 NOSIG
WABB,2023-12-10 17:30,6.21,M,300.00,3.00,WABB 101730Z 30003KT 120V300 9999 FEW018 SCT100 26/25 Q1006 NOSIG
WABB,2023-12-10 18:00,6.21,M,330.00,3.00,WABB 101800Z 33003KT 140V330 9999 FEW018 SCT100 26/25 Q1006 NOSIG
WABB,2023-12-10 18:30,6.21,M,320.00,4.00,WABB 101830Z 32004KT 140V320 9999 FEW018 SCT100 26/25 Q1006 NOSIG
WABB,2023-12-10 19:00,6.21,M,320.00,3.00,WABB 101900Z 32003KT 150V320 9999 FEW018 SCT100 26/25 Q1006 NOSIG
WABB,2023-12-10 19:30,6.21,M,320.00,6.00,WABB 101930Z 32006KT 150V320 9999 FEW018 SCT100 26/25 Q1007 NOSIG
WABB,2023-12-10 20:00,6.21,M,340.00,5.00,WABB 102000Z 34005KT 150V340 9999 FEW018 SCT100 26/25 Q1007 NOSIG
WABB,2023-12-10 20:30,6.21,M,320.00,4.00,WABB 102030Z 32004KT 130V320 9999 FEW018 SCT100 26/25 Q1007 NOSIG
WABB,2023-12-10 21:00,6.21,M,320.00,4.00,WABB 102100Z 32004KT 140V320 9999 FEW018 SCT100 26/25 Q1007 NOSIG
WABB,2023-12-10 21:30,6.21,M,310.00,4.00,WABB 102130Z 31004KT 130V310 9999 FEW018 SCT100 27/25 Q1008 NOSIG
WABB,2023-12-10 22:00,6.21,M,320.00,4.00,WABB 102200Z 32004KT 150V320 9999 FEW018 SCT100 28/25 Q1008 NOSIG
WABB,2023-12-10 22:30,6.21,M,300.00,7.00,WABB 102230Z 30007KT 120V300 9999 FEW018 SCT100 29/25 Q1008 NOSIG
WABB,2023-12-10 23:00,6.21,M,290.00,7.00,WABB 102300Z 29007KT 090V290 9999 FEW018 SCT100 30/25 Q1008 NOSIG
WABB,2023-12-10 23:30,6.21,M,220.00,6.00,WABB 102330Z 22006KT 060V220 9999 FEW018 SCT100 30/25 Q1008 NOSIG
WABB,2023-12-11 00:00,6.21,M,290.00,7.00,WABB 110000Z 29007KT 290V080 9999 FEW018 SCT100 30/26 Q1008 NOSIG
WABB,2023-12-11 00:30,6.21,M,250.00,8.00,WABB 110030Z 25008KT 060V250 9999 FEW018 SCT100 31/26 Q1009 NOSIG
WABB,2023-12-11 01:00,6.21,M,260.00,9.00,WABB 110100Z 26009KT 080V260 9999 FEW018 SCT100 31/26 Q1008 NOSIG
WABB,2023-12-11 01:30,6.21,M,270.00,8.00,WABB 110130Z 27008KT 270V060 9999 SCT018 SCT100 31/27 Q1008 NOSIG
WABB,2023-12-11 02:00,6.21,M,260.00,8.00,WABB 110200Z 26008KT 080V260 9999 SCT018 SCT100 31/26 Q1008 NOSIG
WABB,2023-12-11 02:30,6.21,M,260.00,13.00,WABB 110230Z 26013KT 070V260 9999 SCT018 SCT100 31/26 Q1008 NOSIG
WABB,2023-12-11 03:00,6.21,M,260.00,5.00,WABB 110300Z 26005KT 070V260 9999 SCT018 SCT100 30/27 Q1007 NOSIG
WABB,2023-12-11 03:30,6.21,M,260.00,7.00,WABB 110330Z 26007KT 070V260 9999 SCT018 SCT100 31/26 Q1006 NOSIG
WABB,2023-12-11 04:00,6.21,M,250.00,8.00,WABB 110400Z 25008KT 060V250 9999 SCT018 SCT100 31/26 Q1006 NOSIG
WABB,2023-12-11 04:30,6.21,M,260.00,10.00,WABB 110430Z 26010KT 070V260 9999 SCT018 SCT100 30/26 Q1006 NOSIG
WABB,2023-12-11 05:00,6.21,M,260.00,6.00,WABB 110500Z 26006KT 070V260 9999 SCT018 SCT100 30/26 Q1005 NOSIG
WABB,2023-12-11 05:30,6.21,M,260.00,11.00,WABB 110530Z 26011KT 080V260 9999 SCT018 SCT100 30/26 Q1005 NOSIG
WABB,2023-12-11 06:00,6.21,M,270.00,6.00,WABB 110600Z 27006KT 080V270 9999 SCT018 SCT100 30/26 Q1005 NOSIG
WABB,2023-12-11 06:30,6.21,M,260.00,8.00,WABB 110630Z 26008KT 070V260 9999 SCT018 SCT100 31/25 Q1005 NOSIG
WABB,2023-12-11 07:00,6.21,M,270.00,11.00,WABB 110700Z 27011KT 080V270 9999 SCT018 SCT100 31/25 Q1005 NOSIG
WABB,2023-12-11 07:30,6.21,M,260.00,7.00,WABB 110730Z 26007KT 080V260 9999 SCT018 SCT100 31/25 Q1005 NOSIG
WABB,2023-12-11 08:00,6.21,M,250.00,5.00,WABB 110800Z 25005KT 080V250 9999 SCT018 SCT100 31/25 Q1006 NOSIG
WABB,2023-12-11 08:30,6.21,M,290.00,7.00,WABB 110830Z 29007KT 100V290 9999 SCT018 SCT100 30/24 Q1006 NOSIG
WABB,2023-12-11 09:00,6.21,M,280.00,6.00,WABB 110900Z 28006KT 100V280 9999 SCT018 SCT100 30/24 Q1007 NOSIG
WABB,2023-12-11 09:30,6.21,M,300.00,5.00,WABB 110930Z 30005KT 120V300 9999 SCT018 SCT100 28/25 Q1007 NOSIG
WABB,2023-12-11 10:30,6.21,M,320.00,5.00,WABB 111030Z 32005KT 130V320 9999 SCT018 SCT100 28/25 Q1008 NOSIG
WABB,2023-12-11 11:00,6.21,M,340.00,4.00,WABB 111100Z 34004KT 150V340 9999 SCT018 SCT100 27/25 Q1008 NOSIG
WABB,2023-12-11 11:30,6.21,M,300.00,4.00,WABB 111130Z 30004KT 130V300 9999 SCT018 SCT100 27/25 Q1009 NOSIG
WABB,2023-12-11 12:00,6.21,M,320.00,3.00,WABB 111200Z 32003KT 150V320 9999 SCT018 SCT100 27/25 Q1009 NOSIG
WABB,2023-12-11 12:30,6.21,M,320.00,4.00,WABB 111230Z 32004KT 140V320 9999 SCT018 SCT100 27/25 Q1009 NOSIG
WABB,2023-12-11 13:00,6.21,M,320.00,4.00,WABB 111300Z 32004KT 150V320 9999 SCT018 SCT100 27/25 Q1009 NOSIG
WABB,2023-12-11 13:30,6.21,M,340.00,4.00,WABB 111330Z 34004KT 150V340 9999 SCT018 SCT100 27/25 Q1009 NOSIG
WABB,2023-12-11 14:00,6.21,M,320.00,4.00,WABB 111400Z 32004KT 140V320 9999 SCT018 SCT100 26/25 Q1008 NOSIG
WABB,2023-12-11 14:30,6.21,M,300.00,4.00,WABB 111430Z 30004KT 120V300 9999 SCT018 SCT100 26/25 Q1008 NOSIG
WABB,2023-12-11 15:00,6.21,M,320.00,4.00,WABB 111500Z 32004KT 130V320 9999 SCT018 SCT100 27/25 Q1008 NOSIG
WABB,2023-12-11 15:30,6.21,M,320.00,3.00,WABB 111530Z 32003KT 140V320 9999 SCT018 SCT100 26/25 Q1008 NOSIG
WABB,2023-12-11 16:00,6.21,M,M,2.00,WABB 111600Z VRB02KT 9999 SCT018 SCT100 26/25 Q1008 NOSIG
WABB,2023-12-11 16:30,6.21,M,320.00,3.00,WABB 111630Z 32003KT 140V320 9999 SCT018 SCT100 26/25 Q1007 NOSIG
WABB,2023-12-11 17:00,6.21,M,320.00,3.00,WABB 111700Z 32003KT 150V320 9999 FEW018 SCT100 26/25 Q1007 NOSIG
WABB,2023-12-11 17:30,6.21,M,350.00,3.00,WABB 111730Z 35003KT 180V350 9999 FEW018 SCT100 26/25 Q1007 NOSIG
WABB,2023-12-11 18:00,6.21,M,300.00,3.00,WABB 111800Z 30003KT 120V300 9999 FEW018 SCT100 26/25 Q1007 NOSIG
WABB,2023-12-11 18:30,6.21,M,320.00,4.00,WABB 111830Z 32004KT 140V320 9999 FEW018 SCT100 26/25 Q1007 NOSIG
WABB,2023-12-11 19:00,6.21,M,290.00,3.00,WABB 111900Z 29003KT 120V290 9999 FEW018 SCT100 26/25 Q1007 NOSIG
WABB,2023-12-11 19:30,6.21,M,M,2.00,WABB 111930Z VRB02KT 9999 FEW018 SCT100 26/25 Q1007 NOSIG
WABB,2023-12-11 20:00,6.21,M,0.00,0.00,WABB 112000Z 00000KT 9999 FEW018 SCT100 26/25 Q1008 NOSIG
WABB,2023-12-11 20:30,6.21,M,M,2.00,WABB 112030Z VRB02KT 9999 SCT018 SCT100 26/25 Q1008 NOSIG
WABB,2023-12-11 21:00,6.21,M,250.00,4.00,WABB 112100Z 25004KT 090V250 9999 FEW017CB SCT018 BKN100 26/25 Q1008 NOSIG RMK CB AT S
WABB,2023-12-11 21:30,6.21,M,310.00,4.00,WABB 112130Z 31004KT 130V310 9999 FEW017CB SCT018 BKN100 27/25 Q1008 NOSIG RMK CB AT S
WABB,2023-12-11 22:00,6.21,M,M,2.00,WABB 112200Z VRB02KT 9999 SCT018 BKN100 28/25 Q1009 NOSIG
WABB,2023-12-11 22:30,6.21,M,250.00,3.00,WABB 112230Z 25003KT 080V250 9999 SCT018 BKN100 28/25 Q1009 NOSIG
WABB,2023-12-11 23:00,6.21,M,260.00,3.00,WABB 112300Z 26003KT 060V260 9999 SCT018 BKN100 29/25 Q1009 NOSIG
WABB,2023-12-11 23:30,6.21,M,220.00,7.00,WABB 112330Z 22007KT 040V220 9999 SCT018 BKN100 29/26 Q1009 NOSIG
WABB,2023-12-12 00:00,6.21,M,230.00,5.00,WABB 120000Z 23005KT 040V230 9999 SCT018 BKN100 29/26 Q1010 NOSIG
WABB,2023-12-12 00:30,6.21,M,200.00,7.00,WABB 120030Z 20007KT 040V200 9999 SCT018 BKN100 30/26 Q1009 NOSIG
WABB,2023-12-12 01:00,6.21,M,240.00,6.00,WABB 120100Z 24006KT 060V240 9999 SCT018 BKN100 30/26 Q1009 NOSIG
WABB,2023-12-12 01:30,6.21,M,270.00,12.00,WABB 120130Z 27012KT 270V060 9999 SCT018 BKN100 30/26 Q1008 NOSIG
WABB,2023-12-12 02:30,6.21,M,230.00,13.00,WABB 120230Z 23013KT 050V230 9999 FEW017CB SCT018 BKN100 30/26 Q1008 NOSIG RMK CB AT S
WABB,2023-12-12 03:00,6.21,M,230.00,4.00,WABB 120300Z 23004KT 040V230 9999 SCT018 BKN100 30/26 Q1007 NOSIG
WABB,2023-12-12 03:30,6.21,M,230.00,6.00,WABB 120330Z 23006KT 050V230 9999 SCT018 BKN100 29/26 Q1006 NOSIG
WABB,2023-12-12 04:00,6.21,M,240.00,7.00,WABB 120400Z 24007KT 070V240 9999 SCT018 BKN100 30/27 Q1006 NOSIG
WABB,2023-12-12 04:30,6.21,M,260.00,7.00,WABB 120430Z 26007KT 070V260 9999 SCT018 BKN100 30/26 Q1006 NOSIG
WABB,2023-12-12 05:00,6.21,M,260.00,11.00,WABB 120500Z 26011KT 070V260 9999 SCT018 BKN100 30/26 Q1006 NOSIG
WABB,2023-12-12 05:30,6.21,M,260.00,5.00,WABB 120530Z 26005KT 060V260 9999 SCT018 30/26 Q1005 NOSIG
WABB,2023-12-12 06:00,6.21,M,260.00,3.00,WABB 120600Z 26003KT 070V260 9999 SCT018 30/26 Q1005 NOSIG
WABB,2023-12-12 06:30,6.21,M,280.00,8.00,WABB 120630Z 28008KT 080V280 9999 SCT018 30/26 Q1006 NOSIG
WABB,2023-12-12 07:00,6.21,M,240.00,6.00,WABB 120700Z 24006KT 070V240 9999 SCT018 30/26 Q1006 NOSIG
WABB,2023-12-12 07:30,6.21,M,310.00,7.00,WABB 120730Z 31007KT 110V310 9999 SCT018 30/26 Q1006 NOSIG
WABB,2023-12-12 08:00,6.21,M,330.00,4.00,WABB 120800Z 33004KT 150V330 9999 SCT018 29/25 Q1006 NOSIG
WABB,2023-12-12 08:30,6.21,M,300.00,8.00,WABB 120830Z 30008KT 120V300 9999 SCT018 29/26 Q1006 NOSIG
WABB,2023-12-12 09:00,6.21,M,320.00,5.00,WABB 120900Z 32005KT 130V320 9999 SCT018 29/26 Q1007 NOSIG
WABB,2023-12-12 09:30,6.21,M,310.00,5.00,WABB 120930Z 31005KT 130V310 9999 SCT018 28/26 Q1007 NOSIG
WABB,2023-12-12 10:30,6.21,M,320.00,3.00,WABB 121030Z 32003KT 140V320 9999 SCT018 28/25 Q1008 NOSIG
WABB,2023-12-12 12:00,6.21,M,320.00,3.00,WABB 121200Z 32003KT 140V320 9999 SCT018 27/25 Q1009 NOSIG
WABB,2023-12-12 12:30,6.21,M,280.00,3.00,WABB 121230Z 28003KT 100V280 9999 SCT018 27/25 Q1009 NOSIG
WABB,2023-12-12 13:00,6.21,M,290.00,4.00,WABB 121300Z 29004KT 110V290 9999 SCT018 27/26 Q1009 NOSIG
WABB,2023-12-12 13:30,6.21,M,300.00,4.00,WABB 121330Z 30004KT 120V300 9999 SCT018 27/26 Q1009 NOSIG
WABB,2023-12-12 14:00,6.21,M,M,2.00,WABB 121400Z VRB02KT 9999 SCT018 27/26 Q1009 NOSIG
WABB,2023-12-12 14:30,6.21,M,M,2.00,WABB 121430Z VRB02KT 9999 SCT018 26/25 Q1009 NOSIG
WABB,2023-12-12 15:00,6.21,M,M,2.00,WABB 121500Z VRB02KT 9999 SCT018 26/25 Q1009 NOSIG
WABB,2023-12-12 15:30,6.21,M,0.00,0.00,WABB 121530Z 00000KT 9999 SCT018 26/26 Q1009 NOSIG
WABB,2023-12-12 19:00,5.59,-RA,240.00,7.00,WABB 121900Z 24007KT 060V240 9000 -RA SCT018 26/24 Q1008 NOSIG
WABB,2023-12-12 19:30,5.59,M,250.00,6.00,WABB 121930Z 25006KT 080V250 9000 SCT018 27/24 Q1008 RERA NOSIG
WABB,2023-12-12 20:00,5.59,M,270.00,5.00,WABB 122000Z 27005KT 080V270 9000 SCT018 27/24 Q1008 NOSIG
WABB,2023-12-12 20:30,5.59,M,260.00,3.00,WABB 122030Z 26003KT 090V260 9000 SCT018 27/25 Q1008 NOSIG
WABB,2023-12-12 21:00,5.59,M,330.00,3.00,WABB 122100Z 33003KT 150V330 9000 SCT018 26/25 Q1008 NOSIG
WABB,2023-12-12 21:30,5.59,M,320.00,4.00,WABB 122130Z 32004KT 140V320 9000 SCT018 26/25 Q1009 NOSIG
WABB,2023-12-12 22:00,5.59,M,310.00,3.00,WABB 122200Z 31003KT 140V310 9000 SCT018 26/25 Q1009 NOSIG
WABB,2023-12-12 22:30,5.59,M,330.00,4.00,WABB 122230Z 33004KT 140V330 9000 SCT018 27/25 Q1009 NOSIG
WABB,2023-12-12 23:00,5.59,M,290.00,5.00,WABB 122300Z 29005KT 110V290 9000 SCT018 27/25 Q1010 NOSIG
WABB,2023-12-12 23:30,5.59,M,260.00,4.00,WABB 122330Z 26004KT 080V260 9000 SCT018 28/26 Q1010 NOSIG
WABB,2023-12-13 00:00,5.59,M,270.00,5.00,WABB 130000Z 27005KT 090V270 9000 SCT018 28/25 Q1010 NOSIG
WABB,2023-12-13 00:30,5.59,M,280.00,5.00,WABB 130030Z 28005KT 080V280 9000 SCT018 28/26 Q1010 NOSIG
WABB,2023-12-13 01:00,6.21,M,260.00,6.00,WABB 130100Z 26006KT 090V260 9999 FEW018 28/26 Q1009 NOSIG
WABB,2023-12-13 01:30,6.21,M,280.00,4.00,WABB 130130Z 28004KT 080V280 9999 FEW018 28/26 Q1009 NOSIG
WABB,2023-12-13 02:00,6.21,M,280.00,3.00,WABB 130200Z 28003KT 280V060 9999 FEW018 29/26 Q1009 NOSIG
WABB,2023-12-13 02:30,6.21,M,240.00,8.00,WABB 130230Z 24008KT 050V240 9999 FEW018 30/26 Q1008 NOSIG
WABB,2023-12-13 03:00,6.21,M,230.00,7.00,WABB 130300Z 23007KT 050V230 9999 FEW018 30/26 Q1008 NOSIG
WABB,2023-12-13 03:30,6.21,M,240.00,6.00,WABB 130330Z 24006KT 050V240 9999 FEW018 30/26 Q1008 NOSIG
WABB,2023-12-13 04:00,6.21,M,240.00,6.00,WABB 130400Z 24006KT 050V240 9999 FEW018CB 30/26 Q1007 NOSIG RMK CB AT N
WABB,2023-12-13 04:30,6.21,M,350.00,3.00,WABB 130430Z 35003KT 270V350 9999 FEW018CB 30/25 Q1007 NOSIG RMK CB AT N
WABB,2023-12-13 05:00,6.21,M,50.00,6.00,WABB 130500Z 05006KT 300V060 9999 FEW018CB 30/25 Q1007 NOSIG RMK CB AT N
WABB,2023-12-13 05:30,6.21,M,10.00,8.00,WABB 130530Z 01008KT 010V250 9999 FEW018CB 29/24 Q1007 NOSIG RMK CB AT N
WABB,2023-12-13 06:00,6.21,M,330.00,6.00,WABB 130600Z 33006KT 140V330 9999 FEW018 30/25 Q1006 NOSIG
WABB,2023-12-13 06:30,6.21,M,330.00,7.00,WABB 130630Z 33007KT 150V330 9999 FEW018 30/25 Q1006 NOSIG
WABB,2023-12-13 07:00,6.21,M,350.00,7.00,WABB 130700Z 35007KT 150V350 9999 FEW018 30/25 Q1006 NOSIG
WABB,2023-12-13 07:30,6.21,M,340.00,7.00,WABB 130730Z 34007KT 160V340 9999 FEW018 30/25 Q1006 NOSIG
WABB,2023-12-13 08:00,6.21,M,340.00,7.00,WABB 130800Z 34007KT 160V340 9999 FEW018 30/25 Q1007 NOSIG
WABB,2023-12-13 08:30,6.21,M,340.00,8.00,WABB 130830Z 34008KT 160V340 9999 FEW018 30/25 Q1007 NOSIG
WABB,2023-12-13 09:00,6.21,M,340.00,5.00,WABB 130900Z 34005KT 160V340 9999 FEW018 29/25 Q1007 NOSIG
WABB,2023-12-13 09:30,6.21,M,330.00,5.00,WABB 130930Z 33005KT 150V330 9999 FEW018 28/26 Q1008 NOSIG
WABB,2023-12-13 10:00,6.21,M,310.00,3.00,WABB 131000Z 31003KT 140V310 9999 FEW018 28/26 Q1008 NOSIG
WABB,2023-12-13 10:30,6.21,M,M,2.00,WABB 131030Z VRB02KT 9999 FEW018 28/26 Q1008 NOSIG
WABB,2023-12-13 11:00,6.21,M,M,2.00,WABB 131100Z VRB02KT 9999 FEW018 28/26 Q1008 NOSIG
WABB,2023-12-13 11:30,6.21,M,M,2.00,WABB 131130Z VRB02KT 9999 FEW018 28/26 Q1009 NOSIG
WABB,2023-12-13 12:00,6.21,M,320.00,3.00,WABB 131200Z 32003KT 140V320 9999 FEW018 27/26 Q1009 NOSIG
WABB,2023-12-13 12:30,6.21,M,300.00,4.00,WABB 131230Z 30004KT 120V300 9999 FEW018 27/26 Q1009 NOSIG
WABB,2023-12-13 13:00,6.21,M,340.00,4.00,WABB 131300Z 34004KT 160V340 9999 FEW018 27/26 Q1009 NOSIG
WABB,2023-12-13 13:30,6.21,M,M,2.00,WABB 131330Z VRB02KT 9999 FEW018 27/26 Q1009 NOSIG
WABB,2023-12-13 14:00,6.21,M,340.00,4.00,WABB 131400Z 34004KT 160V340 9999 FEW018 27/26 Q1009 NOSIG
WABB,2023-12-13 14:30,6.21,M,0.00,0.00,WABB 131430Z 00000KT 9999 FEW018 26/25 Q1009 NOSIG
